leg_id,flight_id,date,aircraft,from,to,start,finish,crew_group_id
10003056,3056,2008-03-01,A320#206,LYS,ZRH,2008-03-01T15:05,2008-03-01T16:15,1822840672
10003057,3057,2008-03-01,A320#206,ZRH,LYS,2008-03-01T17:05,2008-03-01T18:15,1822840672
10003058,3058,2008-03-01,A319#203,LYS,ZRH,2008-03-01T18:45,2008-03-01T19:55,1169307944
10003059,3059,2008-03-01,A321#251,ZRH,LYS,2008-03-01T05:45,2008-03-01T06:55,1924586133
10004080,4080,2008-03-01,A320#1,ORY,AJA,2008-03-01T08:25,2008-03-01T10:05,760389092
10004081,4081,2008-03-01,A320#1,AJA,ORY,2008-03-01T05:55,2008-03-01T07:35,760389092
10004084,4084,2008-03-01,A319#185,ORY,AJA,2008-03-01T20:15,2008-03-01T21:55,929260956
10004085,4085,2008-03-01,A320#1,AJA,ORY,2008-03-01T17:40,2008-03-01T19:20,2026928803
10004091,4091,2008-03-01,A318#17,BIA,ORY,2008-03-01T05:55,2008-03-01T07:30,744291659
10004094,4094,2008-03-01,A320#112,ORY,BIA,2008-03-01T20:15,2008-03-01T21:50,1241640015
10004096,4096,2008-03-01,A319#187,ORY,BIA,2008-03-01T14:50,2008-03-01T16:25,2023964967
10004097,4097,2008-03-01,A319#187,BIA,ORY,2008-03-01T17:30,2008-03-01T19:05,2023964967
10004280,4280,2008-03-01,ERJ135#18,NCE,AJA,2008-03-01T08:05,2008-03-01T09:00,2039758977
10004281,4281,2008-03-01,BAE300#3,AJA,NCE,2008-03-01T06:25,2008-03-01T07:20,687431273
10004284,4284,2008-03-01,CRJ700#134,NCE,AJA,2008-03-01T19:55,2008-03-01T20:50,2118702727
10004285,4285,2008-03-01,ERJ135#178,AJA,NCE,2008-03-01T13:50,2008-03-01T14:45,1537375522
10004287,4287,2008-03-01,BAE300#210,AJA,NCE,2008-03-01T17:55,2008-03-01T18:50,322530712
10004296,4296,2008-03-01,ERJ135#178,NCE,AJA,2008-03-01T12:20,2008-03-01T13:15,1656874616
10004297,4297,2008-03-01,BAE200#2,AJA,MRS,2008-03-01T06:00,2008-03-01T06:55,1379662799
10004298,4298,2008-03-01,CRJ100#27,MRS,AJA,2008-03-01T07:55,2008-03-01T08:50,794882901
10004299,4299,2008-03-01,CRJ100#27,AJA,MRS,2008-03-01T10:50,2008-03-01T11:45,794882901
10004300,4300,2008-03-01,BAE200#239,MRS,AJA,2008-03-01T20:05,2008-03-01T21:00,1041722772
10004305,4305,2008-03-01,BAE200#239,AJA,MRS,2008-03-01T18:05,2008-03-01T19:00,1041722772
10004314,4314,2008-03-01,BAE200#239,MRS,AJA,2008-03-01T12:35,2008-03-01T13:30,686600688
10004315,4315,2008-03-01,ERJ135#18,BIA,NCE,2008-03-01T06:20,2008-03-01T07:15,2039758977
10004316,4316,2008-03-01,BAE300#3,NCE,BIA,2008-03-01T07:50,2008-03-01T08:45,687431273
10004317,4317,2008-03-01,ERJ135#178,BIA,NCE,2008-03-01T10:00,2008-03-01T10:55,1656874616
10004319,4319,2008-03-01,ERJ135#228,BIA,NCE,2008-03-01T17:15,2008-03-01T18:10,2147395479
10004322,4322,2008-03-01,BAE300#210,NCE,BIA,2008-03-01T19:40,2008-03-01T20:35,322530712
10004328,4328,2008-03-01,ERJ135#178,MRS,BIA,2008-03-01T07:50,2008-03-01T08:45,1656874616
10004329,4329,2008-03-01,F100#19,BIA,MRS,2008-03-01T06:00,2008-03-01T06:55,1048083132
10004330,4330,2008-03-01,F100#216,MRS,BIA,2008-03-01T12:40,2008-03-01T13:35,552920428
10004331,4331,2008-03-01,BAE300#3,BIA,MRS,2008-03-01T10:45,2008-03-01T11:40,687431273
10004334,4334,2008-03-01,ERJ145#173,MRS,BIA,2008-03-01T20:15,2008-03-01T21:10,598441036
10004337,4337,2008-03-01,F100#216,BIA,MRS,2008-03-01T18:00,2008-03-01T18:55,1524949212
10004350,4350,2008-03-01,BAE300#210,LYS,AJA,2008-03-01T15:50,2008-03-01T17:20,322530712
10004351,4351,2008-03-01,ERJ135#18,AJA,LYS,2008-03-01T09:35,2008-03-01T11:10,2039758977
10004367,4367,2008-03-01,F100#86,BIA,LYS,2008-03-01T13:45,2008-03-01T15:15,705177999
10004368,4368,2008-03-01,F100#86,LYS,BIA,2008-03-01T11:45,2008-03-01T13:15,1259740875
10004372,4372,2008-03-01,ERJ135#228,NCE,BIA,2008-03-01T14:45,2008-03-01T15:40,2147395479
10004480,4480,2008-03-01,A321#111,CDG,PRG,2008-03-01T08:55,2008-03-01T10:40,1174549493
10004481,4481,2008-03-01,A320#206,PRG,CDG,2008-03-01T06:15,2008-03-01T08:05,59250330
10004482,4482,2008-03-01,A318#34,CDG,PRG,2008-03-01T14:45,2008-03-01T16:35,487868817
10004483,4483,2008-03-01,A321#111,PRG,CDG,2008-03-01T12:05,2008-03-01T13:55,791771284
10004484,4484,2008-03-01,A319#41,CDG,PRG,2008-03-01T19:45,2008-03-01T21:30,1988519473
10004485,4485,2008-03-01,A318#34,PRG,CDG,2008-03-01T17:05,2008-03-01T18:55,487868817
10004486,4486,2008-03-01,A320#55,CDG,PRG,2008-03-01T18:00,2008-03-01T19:45,1709944646
10004487,4487,2008-03-01,F100#10,PRG,CDG,2008-03-01T15:15,2008-03-01T17:05,1844137836
10004525,4525,2008-03-01,ERJ135#207,PRG,MRS,2008-03-01T18:00,2008-03-01T20:05,1412011072
10004528,4528,2008-03-01,ERJ135#207,MRS,BCN,2008-03-01T20:50,2008-03-01T21:55,1412011072
10004529,4529,2008-03-01,F100#10,BCN,MRS,2008-03-01T06:00,2008-03-01T07:00,534011718
10004537,4537,2008-03-01,F100#10,MRS,PRG,2008-03-01T07:45,2008-03-01T09:50,534011718
10004581,4581,2008-03-01,A318#35,DUB,CDG,2008-03-01T09:00,2008-03-01T10:50,943091072
10004582,4582,2008-03-01,A318#35,CDG,DUB,2008-03-01T06:15,2008-03-01T08:10,943091072
10004583,4583,2008-03-01,A319#95,DUB,CDG,2008-03-01T06:40,2008-03-01T08:30,249185689
10004584,4584,2008-03-01,A319#249,CDG,DUB,2008-03-01T09:15,2008-03-01T11:15,1341330772
10004585,4585,2008-03-01,A319#249,DUB,CDG,2008-03-01T12:00,2008-03-01T13:50,1341330772
10004586,4586,2008-03-01,A320#161,CDG,DUB,2008-03-01T11:40,2008-03-01T13:35,185398434
10004587,4587,2008-03-01,A321#110,DUB,CDG,2008-03-01T17:00,2008-03-01T18:50,244180730
10004588,4588,2008-03-01,A319#249,CDG,DUB,2008-03-01T19:40,2008-03-01T21:35,1207746946
10004589,4589,2008-03-01,A320#161,DUB,CDG,2008-03-01T14:15,2008-03-01T16:05,159794822
10004590,4590,2008-03-01,CRJ100#66,CDG,DUB,2008-03-01T17:50,2008-03-01T19:45,506792090
10004593,4593,2008-03-01,A318#94,DUB,CDG,2008-03-01T19:15,2008-03-01T21:10,1120418230
10004594,4594,2008-03-01,A318#35,CDG,DUB,2008-03-01T15:15,2008-03-01T17:15,1617046705
10004598,4598,2008-03-01,A318#182,ORY,LCY,2008-03-01T06:30,2008-03-01T07:30,621824399
10004599,4599,2008-03-01,A318#182,LCY,ORY,2008-03-01T08:00,2008-03-01T09:20,621824399
10004600,4600,2008-03-01,CRJ100#201,ORY,LCY,2008-03-01T07:30,2008-03-01T08:35,699321615
10004601,4601,2008-03-01,B737900#96,LCY,CDG,2008-03-01T09:05,2008-03-01T10:15,1769244548
10004602,4602,2008-03-01,A318#182,ORY,LCY,2008-03-01T10:50,2008-03-01T11:50,621824399
10004603,4603,2008-03-01,A318#182,LCY,ORY,2008-03-01T12:20,2008-03-01T13:35,621824399
10004604,4604,2008-03-01,A318#182,ORY,LCY,2008-03-01T14:30,2008-03-01T15:30,621824399
10004605,4605,2008-03-01,A318#182,LCY,ORY,2008-03-01T16:00,2008-03-01T17:15,621824399
10004606,4606,2008-03-01,B737300#140,CDG,LCY,2008-03-01T16:55,2008-03-01T18:00,2087460833
10004607,4607,2008-03-01,B737300#140,LCY,ORY,2008-03-01T18:30,2008-03-01T19:45,2087460833
10004608,4608,2008-03-01,A318#182,ORY,LCY,2008-03-01T17:55,2008-03-01T19:00,941325862
10004609,4609,2008-03-01,A318#182,LCY,ORY,2008-03-01T19:30,2008-03-01T20:45,941325862
10004640,4640,2008-03-01,CRJ700#241,TLS,NCE,2008-03-01T05:40,2008-03-01T07:00,237790835
10004641,4641,2008-03-01,CRJ700#241,NCE,TLS,2008-03-01T07:35,2008-03-01T09:00,237790835
10004642,4642,2008-03-01,ERJ135#228,TLS,NCE,2008-03-01T13:00,2008-03-01T14:20,2147395479
10004643,4643,2008-03-01,CRJ700#134,NCE,TLS,2008-03-01T15:25,2008-03-01T16:50,2118702727
10004644,4644,2008-03-01,CRJ700#134,TLS,NCE,2008-03-01T17:25,2008-03-01T18:45,2118702727
10004645,4645,2008-03-01,ERJ135#228,NCE,TLS,2008-03-01T19:25,2008-03-01T20:50,2147395479
10004678,4678,2008-03-01,B737800#103,FCO,MRS,2008-03-01T11:35,2008-03-01T13:20,371742564
10004679,4679,2008-03-01,F100#160,MRS,FCO,2008-03-01T09:00,2008-03-01T10:35,702879240
10004680,4680,2008-03-01,A319#42,CDG,ZRH,2008-03-01T06:30,2008-03-01T08:10,1772116450
10004681,4681,2008-03-01,A319#42,ZRH,CDG,2008-03-01T09:15,2008-03-01T10:40,1772116450
10004682,4682,2008-03-01,A320#98,CDG,ZRH,2008-03-01T08:50,2008-03-01T10:25,1463368591
10004683,4683,2008-03-01,A320#98,ZRH,CDG,2008-03-01T12:15,2008-03-01T13:40,1463368591
10004684,4684,2008-03-01,A320#49,CDG,ZRH,2008-03-01T12:00,2008-03-01T13:25,673641081
10004685,4685,2008-03-01,A320#49,ZRH,CDG,2008-03-01T15:35,2008-03-01T17:00,673641081
10004686,4686,2008-03-01,B737800#162,CDG,ZRH,2008-03-01T14:40,2008-03-01T16:00,1736902158
10004687,4687,2008-03-01,B737800#162,ZRH,CDG,2008-03-01T16:50,2008-03-01T18:15,1736902158
10004688,4688,2008-03-01,A320#205,CDG,ZRH,2008-03-01T16:35,2008-03-01T17:55,1221581957
10004689,4689,2008-03-01,A320#205,ZRH,CDG,2008-03-01T18:40,2008-03-01T20:05,1221581957
10004690,4690,2008-03-01,A320#50,CDG,ZRH,2008-03-01T17:55,2008-03-01T19:20,375053183
10004691,4691,2008-03-01,A320#250,ZRH,CDG,2008-03-01T06:35,2008-03-01T08:15,1965944111
10004695,4695,2008-03-01,A321#110,LCY,DUB,2008-03-01T08:15,2008-03-01T09:35,244180730
10004696,4696,2008-03-01,B737900#96,DUB,LCY,2008-03-01T06:45,2008-03-01T07:55,1769244548
10004697,4697,2008-03-01,A318#94,LCY,DUB,2008-03-01T13:30,2008-03-01T14:45,131003451
10004698,4698,2008-03-01,A318#94,DUB,LCY,2008-03-01T11:45,2008-03-01T13:00,131003451
10004699,4699,2008-03-01,A318#94,LCY,DUB,2008-03-01T17:15,2008-03-01T18:30,131003451
10004700,4700,2008-03-01,A318#94,DUB,LCY,2008-03-01T15:30,2008-03-01T16:45,131003451
10004701,4701,2008-03-01,A318#35,LCY,DUB,2008-03-01T19:45,2008-03-01T21:00,1617046705
10004702,4702,2008-03-01,A318#35,DUB,LCY,2008-03-01T18:00,2008-03-01T19:15,1617046705
10004703,4703,2008-03-01,A318#94,LCY,DUB,2008-03-01T09:30,2008-03-01T10:50,131003451
10004704,4704,2008-03-01,A318#94,DUB,LCY,2008-03-01T07:40,2008-03-01T09:00,131003451
10004880,4880,2008-03-01,BAE300#81,CFE,MRS,2008-03-01T06:05,2008-03-01T07:00,20376260
10004883,4883,2008-03-01,CRJ100#226,MRS,CFE,2008-03-01T16:10,2008-03-01T17:00,155496382
10004890,4890,2008-03-01,CRJ700#158,RNS,MRS,2008-03-01T07:40,2008-03-01T09:05,1700574325
10004891,4891,2008-03-01,CRJ700#158,MRS,RNS,2008-03-01T05:40,2008-03-01T07:10,1700574325
10004894,4894,2008-03-01,F100#85,RNS,MRS,2008-03-01T17:45,2008-03-01T19:10,805107308
10004895,4895,2008-03-01,F100#85,MRS,RNS,2008-03-01T15:45,2008-03-01T17:15,805107308
10004900,4900,2008-03-01,ERJ145#143,RNS,MLH,2008-03-01T07:30,2008-03-01T08:50,451015443
10004901,4901,2008-03-01,ERJ145#143,MLH,RNS,2008-03-01T05:35,2008-03-01T07:00,451015443
10004902,4902,2008-03-01,BAE300#113,RNS,MLH,2008-03-01T19:50,2008-03-01T21:10,330066000
10004903,4903,2008-03-01,BAE300#113,MLH,RNS,2008-03-01T17:55,2008-03-01T19:20,330066000
10004904,4904,2008-03-01,F100#119,LIL,MRS,2008-03-01T05:30,2008-03-01T07:05,1996293049
10004905,4905,2008-03-01,F100#119,MRS,LIL,2008-03-01T07:40,2008-03-01T09:15,1996293049
10004910,4910,2008-03-01,BAE300#81,LIL,MRS,2008-03-01T17:25,2008-03-01T19:00,813378042
10004911,4911,2008-03-01,ERJ135#177,MRS,LIL,2008-03-01T19:40,2008-03-01T21:15,205150351
10004914,4914,2008-03-01,BAE200#170,NCE,NTE,2008-03-01T05:55,2008-03-01T07:30,867264950
10004915,4915,2008-03-01,BAE200#170,NTE,NCE,2008-03-01T08:00,2008-03-01T09:30,867264950
10004916,4916,2008-03-01,F100#85,NCE,NTE,2008-03-01T10:40,2008-03-01T12:15,686445391
10004917,4917,2008-03-01,BAE300#81,NTE,NCE,2008-03-01T12:50,2008-03-01T14:20,813378042
10004918,4918,2008-03-01,BAE200#170,NCE,NTE,2008-03-01T17:20,2008-03-01T18:55,1950149415
10004919,4919,2008-03-01,BAE200#170,NTE,NCE,2008-03-01T19:25,2008-03-01T20:55,1950149415
10004931,4931,2008-03-01,CRJ100#226,LIL,SXB,2008-03-01T07:30,2008-03-01T08:30,1368346408
10004932,4932,2008-03-01,CRJ100#226,SXB,LIL,2008-03-01T05:55,2008-03-01T06:55,1368346408
10004935,4935,2008-03-01,BAE200#13,LIL,SXB,2008-03-01T16:00,2008-03-01T17:00,932725007
10004936,4936,2008-03-01,BAE200#13,SXB,LIL,2008-03-01T14:30,2008-03-01T15:30,932725007
10004937,4937,2008-03-01,BAE200#13,LIL,SXB,2008-03-01T19:40,2008-03-01T20:40,932725007
10004938,4938,2008-03-01,BAE200#13,SXB,LIL,2008-03-01T18:10,2008-03-01T19:10,932725007
10004966,4966,2008-03-01,F100#86,CFE,NTE,2008-03-01T05:55,2008-03-01T06:55,1259740875
10004967,4967,2008-03-01,CRJ700#158,NTE,CFE,2008-03-01T19:20,2008-03-01T20:20,976677273
10004970,4970,2008-03-01,CRJ700#134,SXB,CFE,2008-03-01T07:25,2008-03-01T08:30,272236592
10004973,4973,2008-03-01,CRJ100#82,CFE,SXB,2008-03-01T05:50,2008-03-01T06:55,1400887770
10004974,4974,2008-03-01,CRJ100#82,SXB,CFE,2008-03-01T15:45,2008-03-01T17:05,436072195
10004977,4977,2008-03-01,CRJ700#135,CFE,SXB,2008-03-01T17:40,2008-03-01T18:45,1003685698
10004981,4981,2008-03-01,F100#85,CFE,LYS,2008-03-01T05:35,2008-03-01T06:15,686445391
10004982,4982,2008-03-01,CRJ100#213,LYS,CFE,2008-03-01T07:15,2008-03-01T07:55,1499093644
10004985,4985,2008-03-01,CRJ100#213,CFE,LYS,2008-03-01T16:55,2008-03-01T17:35,1684395383
10004986,4986,2008-03-01,F100#14,LYS,CFE,2008-03-01T18:55,2008-03-01T19:35,1015490648
10004991,4991,2008-03-01,ERJ145#144,MLH,LYS,2008-03-01T06:05,2008-03-01T07:00,1913070780
10004992,4992,2008-03-01,BAE200#148,LYS,MLH,2008-03-01T07:35,2008-03-01T08:35,1293930447
10004995,4995,2008-03-01,BAE200#148,MLH,LYS,2008-03-01T17:05,2008-03-01T18:00,2117659661
10004996,4996,2008-03-01,ERJ135#159,LYS,MLH,2008-03-01T19:20,2008-03-01T20:20,802144848
10005000,5000,2008-03-01,BAE200#148,LYS,PUF,2008-03-01T19:30,2008-03-01T20:40,2117659661
10005005,5005,2008-03-01,BAE300#210,PUF,LYS,2008-03-01T05:25,2008-03-01T06:35,1407212803
10005006,5006,2008-03-01,ERJ145#144,LYS,PUF,2008-03-01T07:55,2008-03-01T09:05,1913070780
10005009,5009,2008-03-01,ERJ145#144,PUF,LYS,2008-03-01T16:30,2008-03-01T17:40,343359489
10005011,5011,2008-03-01,CRJ700#22,BIQ,LYS,2008-03-01T05:35,2008-03-01T06:55,1880812379
10005012,5012,2008-03-01,F100#230,LYS,BIQ,2008-03-01T07:55,2008-03-01T09:10,1204295508
10005015,5015,2008-03-01,A319#211,BIQ,LYS,2008-03-01T17:00,2008-03-01T18:20,1499376137
10005016,5016,2008-03-01,CRJ700#227,LYS,BIQ,2008-03-01T19:20,2008-03-01T20:35,1860829608
10005018,5018,2008-03-01,CRJ700#135,LYS,BIQ,2008-03-01T06:00,2008-03-01T07:15,444261816
10005019,5019,2008-03-01,F100#19,BIQ,LYS,2008-03-01T19:35,2008-03-01T20:50,1372239857
10005030,5030,2008-03-01,CRJ100#27,BOD,MRS,2008-03-01T05:50,2008-03-01T06:55,794882901
10005031,5031,2008-03-01,BAE300#81,MRS,BOD,2008-03-01T07:35,2008-03-01T08:45,20376260
10005032,5032,2008-03-01,F100#216,BOD,MRS,2008-03-01T10:50,2008-03-01T11:55,552920428
10005033,5033,2008-03-01,CRJ100#27,MRS,BOD,2008-03-01T12:40,2008-03-01T13:50,794882901
10005034,5034,2008-03-01,CRJ100#27,BOD,MRS,2008-03-01T14:35,2008-03-01T15:40,16322739
10005035,5035,2008-03-01,CRJ700#241,MRS,BOD,2008-03-01T16:20,2008-03-01T17:30,2036394470
10005036,5036,2008-03-01,ERJ145#173,BOD,MRS,2008-03-01T18:05,2008-03-01T19:10,598441036
10005037,5037,2008-03-01,ERJ145#143,MRS,BOD,2008-03-01T19:55,2008-03-01T21:05,588895085
10005042,5042,2008-03-01,CRJ700#227,SXB,MRS,2008-03-01T06:00,2008-03-01T07:15,1946913669
10005043,5043,2008-03-01,CRJ700#227,MRS,SXB,2008-03-01T07:50,2008-03-01T09:10,1946913669
10005046,5046,2008-03-01,CRJ100#226,SXB,MRS,2008-03-01T14:10,2008-03-01T15:25,155496382
10005047,5047,2008-03-01,CRJ100#27,MRS,SXB,2008-03-01T16:05,2008-03-01T17:25,16322739
10005048,5048,2008-03-01,CRJ100#27,SXB,MRS,2008-03-01T18:00,2008-03-01T19:15,16322739
10005049,5049,2008-03-01,F100#216,MRS,SXB,2008-03-01T19:45,2008-03-01T21:05,1524949212
10005054,5054,2008-03-01,ERJ145#229,SXB,BOD,2008-03-01T05:30,2008-03-01T06:55,2029747238
10005055,5055,2008-03-01,ERJ145#83,BOD,SXB,2008-03-01T07:20,2008-03-01T08:45,567345045
10005056,5056,2008-03-01,ERJ135#29,SXB,BOD,2008-03-01T09:25,2008-03-01T10:50,1839244181
10005057,5057,2008-03-01,CRJ700#22,BOD,SXB,2008-03-01T16:00,2008-03-01T17:25,1709706839
10005058,5058,2008-03-01,CRJ700#22,SXB,BOD,2008-03-01T17:55,2008-03-01T19:20,1709706839
10005059,5059,2008-03-01,F100#86,BOD,SXB,2008-03-01T19:50,2008-03-01T21:15,705177999
10005060,5060,2008-03-01,CRJ100#225,SXB,TLS,2008-03-01T05:35,2008-03-01T07:00,1869971960
10005061,5061,2008-03-01,CRJ100#225,TLS,SXB,2008-03-01T07:30,2008-03-01T09:00,1869971960
10005062,5062,2008-03-01,ERJ145#83,SXB,TLS,2008-03-01T13:35,2008-03-01T15:00,636177596
10005063,5063,2008-03-01,ERJ145#83,TLS,SXB,2008-03-01T15:30,2008-03-01T17:00,636177596
10005064,5064,2008-03-01,ERJ145#83,SXB,TLS,2008-03-01T17:35,2008-03-01T19:00,636177596
10005065,5065,2008-03-01,ERJ145#83,TLS,SXB,2008-03-01T19:35,2008-03-01T21:05,636177596
10005084,5084,2008-03-01,ERJ135#118,LIL,TLS,2008-03-01T05:40,2008-03-01T07:10,625984714
10005085,5085,2008-03-01,F100#87,TLS,LIL,2008-03-01T07:45,2008-03-01T09:20,322410052
10005088,5088,2008-03-01,CRJ700#133,LIL,TLS,2008-03-01T17:25,2008-03-01T18:55,246962075
10005089,5089,2008-03-01,A319#232,TLS,LIL,2008-03-01T19:25,2008-03-01T21:00,700636784
10005127,5127,2008-03-01,F100#180,MXP,NTE,2008-03-01T10:50,2008-03-01T12:25,237820880
10005128,5128,2008-03-01,F100#181,NTE,MXP,2008-03-01T13:55,2008-03-01T15:30,686445391
10005142,5142,2008-03-01,A321#106,LYS,VCE,2008-03-01T14:45,2008-03-01T16:00,991154606
10005143,5143,2008-03-01,A321#106,VCE,LYS,2008-03-01T17:00,2008-03-01T18:25,991154606
10005144,5144,2008-03-01,A321#251,LYS,VCE,2008-03-01T08:20,2008-03-01T09:35,1924586133
10005145,5145,2008-03-01,A320#250,VCE,LYS,2008-03-01T12:15,2008-03-01T13:40,1933466275
10005170,5170,2008-03-01,BAE200#239,TLS,MRS,2008-03-01T05:55,2008-03-01T06:50,686600688
10005171,5171,2008-03-01,BAE200#2,MRS,TLS,2008-03-01T07:25,2008-03-01T08:20,1379662799
10005173,5173,2008-03-01,ERJ135#228,MRS,TLS,2008-03-01T09:35,2008-03-01T10:30,144655230
10005174,5174,2008-03-01,CRJ700#241,TLS,MRS,2008-03-01T14:15,2008-03-01T15:10,2036394470
10005176,5176,2008-03-01,CRJ700#133,TLS,MRS,2008-03-01T19:30,2008-03-01T20:25,246962075
10005177,5177,2008-03-01,F100#85,MRS,TLS,2008-03-01T19:40,2008-03-01T20:35,805107308
10005230,5230,2008-03-01,BAE200#115,TLS,NTE,2008-03-01T16:10,2008-03-01T17:10,1914605551
10005231,5231,2008-03-01,BAE200#115,NTE,TLS,2008-03-01T14:40,2008-03-01T15:40,1914605551
10005232,5232,2008-03-01,ERJ135#242,TLS,NTE,2008-03-01T19:20,2008-03-01T20:20,251186321
10005233,5233,2008-03-01,ERJ135#242,NTE,TLS,2008-03-01T17:50,2008-03-01T18:50,251186321
10005236,5236,2008-03-01,F100#179,TLS,NTE,2008-03-01T07:00,2008-03-01T08:00,1891547481
10005237,5237,2008-03-01,F100#179,NTE,TLS,2008-03-01T05:30,2008-03-01T06:30,1891547481
10005238,5238,2008-03-01,BAE300#210,RNS,MPL,2008-03-01T09:50,2008-03-01T11:05,1407212803
10005239,5239,2008-03-01,BAE300#117,MPL,RNS,2008-03-01T11:30,2008-03-01T12:50,184241666
10005250,5250,2008-03-01,F100#179,NTE,BES,2008-03-01T09:55,2008-03-01T10:35,940529983
10005251,5251,2008-03-01,BAE200#13,BES,NTE,2008-03-01T05:00,2008-03-01T05:45,830250430
10005252,5252,2008-03-01,ERJ135#242,NTE,BES,2008-03-01T21:20,2008-03-01T22:00,251186321
10005253,5253,2008-03-01,ERJ135#242,BES,NTE,2008-03-01T16:30,2008-03-01T17:15,251186321
10005256,5256,2008-03-01,ERJ135#159,LIG,LYS,2008-03-01T12:45,2008-03-01T13:45,802144848
10005257,5257,2008-03-01,CRJ700#227,LYS,LIG,2008-03-01T15:00,2008-03-01T16:00,1860829608
10005290,5290,2008-03-01,A320#112,LIG,ORY,2008-03-01T05:30,2008-03-01T06:35,2120794722
10005291,5291,2008-03-01,A321#80,ORY,LIG,2008-03-01T08:00,2008-03-01T09:00,1097703492
10005292,5292,2008-03-01,A319#37,LIG,ORY,2008-03-01T15:20,2008-03-01T16:25,2113437503
10005293,5293,2008-03-01,A318#17,ORY,LIG,2008-03-01T17:00,2008-03-01T18:00,604641600
10005294,5294,2008-03-01,A318#17,LIG,ORY,2008-03-01T18:30,2008-03-01T19:35,604641600
10005295,5295,2008-03-01,A318#17,ORY,LIG,2008-03-01T20:05,2008-03-01T21:05,848563345
10005296,5296,2008-03-01,ERJ135#159,LIG,ORY,2008-03-01T09:05,2008-03-01T10:15,51613704
10005297,5297,2008-03-01,ERJ135#159,ORY,LIG,2008-03-01T11:15,2008-03-01T12:20,51613704
10005298,5298,2008-03-01,A321#80,LIG,CDG,2008-03-01T10:05,2008-03-01T11:20,1097703492
10005299,5299,2008-03-01,A319#37,CDG,LIG,2008-03-01T12:30,2008-03-01T13:45,2113437503
10005300,5300,2008-03-01,A319#211,RNS,CDG,2008-03-01T05:25,2008-03-01T06:25,867244187
10005301,5301,2008-03-01,A321#80,CDG,RNS,2008-03-01T12:30,2008-03-01T13:35,1097703492
10005302,5302,2008-03-01,A321#80,RNS,CDG,2008-03-01T14:55,2008-03-01T15:55,1908309513
10005303,5303,2008-03-01,A318#33,CDG,RNS,2008-03-01T20:10,2008-03-01T21:05,791771284
10005310,5310,2008-03-01,BAE300#113,LIG,LYS,2008-03-01T05:35,2008-03-01T06:35,1709048111
10005311,5311,2008-03-01,ERJ135#159,LYS,LIG,2008-03-01T07:40,2008-03-01T08:40,51613704
10005314,5314,2008-03-01,CRJ700#227,LIG,LYS,2008-03-01T16:50,2008-03-01T17:55,1860829608
10005315,5315,2008-03-01,ERJ135#118,LYS,LIG,2008-03-01T19:10,2008-03-01T20:15,851798568
10005320,5320,2008-03-01,CRJ100#214,RNS,TLS,2008-03-01T05:40,2008-03-01T06:45,1006137469
10005321,5321,2008-03-01,CRJ100#214,TLS,RNS,2008-03-01T07:10,2008-03-01T08:20,1006137469
10005322,5322,2008-03-01,BAE300#117,RNS,TLS,2008-03-01T14:40,2008-03-01T15:45,1842724251
10005323,5323,2008-03-01,BAE300#117,TLS,RNS,2008-03-01T16:15,2008-03-01T17:25,1842724251
10005324,5324,2008-03-01,CRJ100#214,RNS,TLS,2008-03-01T18:10,2008-03-01T19:15,1315760903
10005325,5325,2008-03-01,CRJ100#214,TLS,RNS,2008-03-01T19:45,2008-03-01T20:55,1315760903
10005326,5326,2008-03-01,CRJ100#214,NCE,RNS,2008-03-01T15:55,2008-03-01T17:35,1667344290
10005327,5327,2008-03-01,CRJ100#214,RNS,NCE,2008-03-01T08:50,2008-03-01T10:25,1667344290
10005330,5330,2008-03-01,CRJ100#213,RNS,LYS,2008-03-01T05:20,2008-03-01T06:35,1499093644
10005331,5331,2008-03-01,BAE300#210,LYS,RNS,2008-03-01T07:40,2008-03-01T09:00,1407212803
10005334,5334,2008-03-01,F100#87,RNS,LYS,2008-03-01T17:00,2008-03-01T18:15,1409694620
10005335,5335,2008-03-01,CRJ100#213,LYS,RNS,2008-03-01T19:20,2008-03-01T20:40,1684395383
10005336,5336,2008-03-01,CRJ100#82,RNS,LYS,2008-03-01T12:35,2008-03-01T13:50,1400887770
10005337,5337,2008-03-01,F100#87,LYS,RNS,2008-03-01T14:40,2008-03-01T16:00,1409694620
10005338,5338,2008-03-01,CRJ100#82,SXB,RNS,2008-03-01T07:45,2008-03-01T09:00,1400887770
10005340,5340,2008-03-01,BAE200#239,MRS,NTE,2008-03-01T08:00,2008-03-01T09:25,686600688
10005341,5341,2008-03-01,ERJ135#178,NTE,MRS,2008-03-01T06:05,2008-03-01T07:25,1656874616
10005342,5342,2008-03-01,CRJ700#158,MRS,NTE,2008-03-01T15:30,2008-03-01T16:55,976677273
10005343,5343,2008-03-01,F100#85,NTE,MRS,2008-03-01T13:30,2008-03-01T14:50,805107308
10005344,5344,2008-03-01,BAE300#81,MRS,NTE,2008-03-01T19:35,2008-03-01T21:00,813378042
10005345,5345,2008-03-01,ERJ145#143,NTE,MRS,2008-03-01T17:35,2008-03-01T18:55,588895085
10005346,5346,2008-03-01,BAE300#113,MRS,NTE,2008-03-01T11:50,2008-03-01T13:10,1709048111
10005347,5347,2008-03-01,BAE200#239,NTE,MRS,2008-03-01T09:55,2008-03-01T11:15,686600688
