crew_id,leg_id,rank,start,finish,airport,pairing
PTOPABZM,10004480,FO,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
MEUGEKQQ,10002051,CSD,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
MEUGEKQQ,10004480,CSD,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
SEUNXMVT,10002051,CSD,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
SEUNXMVT,10004480,CSD,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
YTTVYPWL,10002051,ST,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
YTTVYPWL,10004480,ST,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
LEMALUTQ,10002051,ST,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
LEMALUTQ,10004480,ST,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
JWDPWZRY,10002051,ST,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
JWDPWZRY,10004480,ST,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
LIYBXCWM,10002051,ST,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
LIYBXCWM,10004480,ST,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
UTCCWFGU,10002051,ST,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
UTCCWFGU,10004480,ST,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
YGLZYDPO,10002051,ST,2008-03-01T05:45,2008-03-01T08:05,LHR,1174549493
YGLZYDPO,10004480,ST,2008-03-01T08:55,2008-03-01T11:25,CDG,1174549493
QMIFSVKE,10002207,CP,2008-03-01T05:50,2008-03-01T08:50,MAD,2029766428
QMIFSVKE,10002208,CP,2008-03-01T09:50,2008-03-01T12:30,ORY,2029766428
UIAVYPVW,10002207,FO,2008-03-01T05:50,2008-03-01T08:50,MAD,2029766428
UIAVYPVW,10002208,FO,2008-03-01T09:50,2008-03-01T12:30,ORY,2029766428
NHBXMCMO,10002207,CS,2008-03-01T05:50,2008-03-01T08:50,MAD,2029766428
NHBXMCMO,10002208,CS,2008-03-01T09:50,2008-03-01T12:30,ORY,2029766428
ARPUWNXL,10002207,ST,2008-03-01T05:50,2008-03-01T08:50,MAD,2029766428
ARPUWNXL,10002208,ST,2008-03-01T09:50,2008-03-01T12:30,ORY,2029766428
YETPXZUQ,10002207,ST,2008-03-01T05:50,2008-03-01T08:50,MAD,2029766428
YETPXZUQ,10002208,ST,2008-03-01T09:50,2008-03-01T12:30,ORY,2029766428
LOABMYTS,10002207,ST,2008-03-01T05:50,2008-03-01T08:50,MAD,2029766428
LOABMYTS,10002208,ST,2008-03-01T09:50,2008-03-01T12:30,ORY,2029766428
WGGZAWQS,10009410,CP,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
WGGZAWQS,10009528,CP,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
WGGZAWQS,10009539,CP,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
RANCVHJL,10009410,FO,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
RANCVHJL,10009528,FO,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
RANCVHJL,10009539,FO,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
OOTNCKMT,10009410,CSD,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
OOTNCKMT,10009528,CSD,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
OOTNCKMT,10009539,CSD,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
ISHXYCHV,10009410,CSD,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
ISHXYCHV,10009528,CSD,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
ISHXYCHV,10009539,CSD,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
QVZHREOM,10009410,ST,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
QVZHREOM,10009528,ST,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
QVZHREOM,10009539,ST,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
AIRPBHGI,10009410,ST,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
AIRPBHGI,10009528,ST,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
AIRPBHGI,10009539,ST,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
NJUABSTR,10009410,ST,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
NJUABSTR,10009528,ST,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
NJUABSTR,10009539,ST,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
RERTYDMG,10009410,ST,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
RERTYDMG,10009528,ST,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
RERTYDMG,10009539,ST,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
JBFKRWUN,10009410,ST,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
JBFKRWUN,10009528,ST,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
JBFKRWUN,10009539,ST,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
KMWGFOFM,10009410,ST,2008-03-01T05:50,2008-03-01T08:55,CDG,1873991775
KMWGFOFM,10009528,ST,2008-03-01T09:55,2008-03-01T11:05,FCO,1873991775
KMWGFOFM,10009539,ST,2008-03-01T11:45,2008-03-01T13:40,PMO,1873991775
EJRVJRBZ,10001729,CP,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
EJRVJRBZ,10002218,CP,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
MRMQSFSE,10001729,FO,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
MRMQSFSE,10002218,FO,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
DVGHBVNL,10001729,CSD,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
DVGHBVNL,10002218,CSD,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
OZIDROUV,10001729,CSD,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
OZIDROUV,10002218,CSD,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
XMREUQHG,10001729,ST,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
XMREUQHG,10002218,ST,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
RTGRRLCS,10001729,ST,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
RTGRRLCS,10002218,ST,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
IRYYWXCD,10001729,ST,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
IRYYWXCD,10002218,ST,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
VOLYVJAC,10001729,ST,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
VOLYVJAC,10002218,ST,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
NNCECTXP,10001729,ST,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
NNCECTXP,10002218,ST,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
HUXWAECN,10001729,ST,2008-03-01T05:50,2008-03-01T08:45,BCN,29236707
HUXWAECN,10002218,ST,2008-03-01T09:30,2008-03-01T12:25,CDG,29236707
LINUJOFD,10001222,CP,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
LINUJOFD,10001223,CP,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
RRXEUMDG,10001222,FO,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
RRXEUMDG,10001223,FO,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
EOITXZPG,10001222,CSD,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
EOITXZPG,10001223,CSD,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
GVPXZSLQ,10001222,CSD,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
GVPXZSLQ,10001223,CSD,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
AKXNEGHM,10001222,ST,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
AKXNEGHM,10001223,ST,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
QRCWTDJB,10001222,ST,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
QRCWTDJB,10001223,ST,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
LFBTZDGA,10001222,ST,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
LFBTZDGA,10001223,ST,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
QINHJQOW,10001222,ST,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
QINHJQOW,10001223,ST,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
ELPJNBIW,10001222,ST,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
ELPJNBIW,10001223,ST,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
UQQBBLOU,10001222,ST,2008-03-01T06:00,2008-03-01T08:10,CDG,1587173014
UQQBBLOU,10001223,ST,2008-03-01T10:00,2008-03-01T11:55,GVA,1587173014
WHYLKSFJ,1000750,CP,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
WHYLKSFJ,1000751,CP,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
BFTCYCMX,1000750,FO,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
BFTCYCMX,1000751,FO,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
BSIJETSX,1000750,CSD,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
BSIJETSX,1000751,CSD,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
CGEKQLJH,1000750,CSD,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
CGEKQLJH,1000751,CSD,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
MVNXQYNI,1000750,ST,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
MVNXQYNI,1000751,ST,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
QLSLBMKK,1000750,ST,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
QLSLBMKK,1000751,ST,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
PUIWILSE,1000750,ST,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
PUIWILSE,1000751,ST,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
BTEZISNL,1000750,ST,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
BTEZISNL,1000751,ST,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
XRXOIGLX,1000750,ST,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
XRXOIGLX,1000751,ST,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
YMJFUJQM,1000750,ST,2008-03-01T06:00,2008-03-01T08:25,CDG,696010446
YMJFUJQM,1000751,ST,2008-03-01T09:15,2008-03-01T11:10,LHR,696010446
WSTPYEEG,10001971,CP,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
WSTPYEEG,10001824,CP,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
KGDGMHNL,10001971,FO,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
KGDGMHNL,10001824,FO,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
MCBFBBZG,10001971,CS,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
MCBFBBZG,10001824,CS,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
WTKCIGRO,10001971,CS,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
WTKCIGRO,10001824,CS,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
EHZCNDEL,10001971,CS,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
EHZCNDEL,10001824,CS,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
JJEJNVKF,10001971,CS,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
JJEJNVKF,10001824,CS,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
LSFXJXIB,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
LSFXJXIB,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
IBZBYOID,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
IBZBYOID,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
JUQPTILG,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
JUQPTILG,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
BCUBXGWO,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
BCUBXGWO,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
HDBKWAVQ,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
HDBKWAVQ,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
KRFOHDLX,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
KRFOHDLX,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
XFQIHOOL,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
XFQIHOOL,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
VNDDALAD,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
VNDDALAD,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
DFNAVEYT,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
DFNAVEYT,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
NAWCPXFE,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
NAWCPXFE,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
RNANOFKI,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
RNANOFKI,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
LFNKJFGE,10001971,ST,2008-03-01T06:00,2008-03-01T10:45,IST,411967342
LFNKJFGE,10001824,ST,2008-03-01T11:50,2008-03-01T16:15,CDG,411967342
WLTTSGBK,10001881,CP,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
WLTTSGBK,10001184,CP,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
UVHRSEXZ,10001881,FO,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
UVHRSEXZ,10001184,FO,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
QZZAILRI,10001881,CSD,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
QZZAILRI,10001184,CSD,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
BHKEBGIJ,10001881,CSD,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
BHKEBGIJ,10001184,CSD,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
XYDWDUAL,10001881,ST,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
XYDWDUAL,10001184,ST,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
URISDPAK,10001881,ST,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
URISDPAK,10001184,ST,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
VEHPTWRS,10001881,ST,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
VEHPTWRS,10001184,ST,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
FWNNBVIO,10001881,ST,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
FWNNBVIO,10001184,ST,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
SQPSSGRU,10001881,ST,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
SQPSSGRU,10001184,ST,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
ECTGZXFJ,10001881,ST,2008-03-01T06:00,2008-03-01T09:05,MAD,1481915247
ECTGZXFJ,10001184,ST,2008-03-01T10:05,2008-03-01T12:55,CDG,1481915247
MMJCBVQV,1000920,CP,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
MMJCBVQV,1000921,CP,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
YLUQXZBN,1000920,FO,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
YLUQXZBN,1000921,FO,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
NAIGZUCM,1000920,CSD,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
NAIGZUCM,1000921,CSD,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
KYQSSOME,1000920,CSD,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
KYQSSOME,1000921,CSD,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
CSSJUDJZ,1000920,ST,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
CSSJUDJZ,1000921,ST,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
KACCLXVJ,1000920,ST,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
KACCLXVJ,1000921,ST,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
YJGYAPTF,1000920,ST,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
YJGYAPTF,1000921,ST,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
DDJRQMHU,1000920,ST,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
DDJRQMHU,1000921,ST,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
OUXZBGWA,1000920,ST,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
OUXZBGWA,1000921,ST,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
WHFSGUXT,1000920,ST,2008-03-01T06:05,2008-03-01T08:25,CDG,1142969686
WHFSGUXT,1000921,ST,2008-03-01T09:30,2008-03-01T11:30,AMS,1142969686
BWYEYZLY,10007809,CP,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
BWYEYZLY,10001302,CP,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
BWYEYZLY,10001303,CP,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
EHJBTCSV,10007809,FO,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
EHJBTCSV,10001302,FO,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
EHJBTCSV,10001303,FO,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
NMMCXNOC,10007809,CSD,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
NMMCXNOC,10001302,CSD,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
NMMCXNOC,10001303,CSD,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
HAZTKTPJ,10007809,CSD,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
HAZTKTPJ,10001302,CSD,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
HAZTKTPJ,10001303,CSD,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
IGYWWSHK,10007809,ST,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
IGYWWSHK,10001302,ST,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
IGYWWSHK,10001303,ST,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
FBZVLIAJ,10007809,ST,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
FBZVLIAJ,10001302,ST,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
FBZVLIAJ,10001303,ST,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
ILQLVGDW,10007809,ST,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
ILQLVGDW,10001302,ST,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
ILQLVGDW,10001303,ST,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
HILRZESF,10007809,ST,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
HILRZESF,10001302,ST,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
HILRZESF,10001303,ST,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
MKRNEQLO,10007809,ST,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
MKRNEQLO,10001302,ST,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
MKRNEQLO,10001303,ST,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
KEKKXJRI,10007809,ST,2008-03-01T06:05,2008-03-01T08:30,AMS,607156385
KEKKXJRI,10001302,ST,2008-03-01T09:20,2008-03-01T10:55,CDG,607156385
KEKKXJRI,10001303,ST,2008-03-01T12:00,2008-03-01T14:30,MUC,607156385
FOAFGOGO,10005783,CP,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
FOAFGOGO,10006884,CP,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
FOAFGOGO,10006889,CP,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
GBDEEJNR,10005783,FO,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
GBDEEJNR,10006884,FO,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
GBDEEJNR,10006889,FO,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
MXCAIQXE,10005783,CSD,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
MXCAIQXE,10006884,CSD,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
MXCAIQXE,10006889,CSD,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
OHYEFDOO,10005783,CSD,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
OHYEFDOO,10006884,CSD,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
OHYEFDOO,10006889,CSD,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
MXAHAHFN,10005783,ST,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
MXAHAHFN,10006884,ST,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
MXAHAHFN,10006889,ST,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
QEHDPIST,10005783,ST,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
QEHDPIST,10006884,ST,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
QEHDPIST,10006889,ST,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
GRRLKQVU,10005783,ST,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
GRRLKQVU,10006884,ST,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
GRRLKQVU,10006889,ST,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
IBUODABI,10005783,ST,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
IBUODABI,10006884,ST,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
IBUODABI,10006889,ST,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
FBXZDVBF,10005783,ST,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
FBXZDVBF,10006884,ST,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
FBXZDVBF,10006889,ST,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
EGQEKAOP,10005783,ST,2008-03-01T06:05,2008-03-01T08:30,NCE,536388599
EGQEKAOP,10006884,ST,2008-03-01T10:25,2008-03-01T11:25,ORY,536388599
EGQEKAOP,10006889,ST,2008-03-01T12:10,2008-03-01T13:55,SXB,536388599
NNFFJSIZ,10002810,CP,2008-03-01T06:20,2008-03-01T08:35,BOD,1796576214
NNFFJSIZ,10002811,CP,2008-03-01T09:20,2008-03-01T10:35,MAD,1796576214
NNFFJSIZ,10007882,CP,2008-03-01T11:25,2008-03-01T13:15,BOD,1796576214
NNFFJSIZ,10002843,CP,2008-03-01T15:25,2008-03-01T17:40,AMS,1796576214
VZMEQBDP,10002810,FO,2008-03-01T06:20,2008-03-01T08:35,BOD,1796576214
VZMEQBDP,10002811,FO,2008-03-01T09:20,2008-03-01T10:35,MAD,1796576214
VZMEQBDP,10007882,FO,2008-03-01T11:25,2008-03-01T13:15,BOD,1796576214
VZMEQBDP,10002843,FO,2008-03-01T15:25,2008-03-01T17:40,AMS,1796576214
KEQJFKZC,10002810,CS,2008-03-01T06:20,2008-03-01T08:35,BOD,1796576214
KEQJFKZC,10002811,CS,2008-03-01T09:20,2008-03-01T10:35,MAD,1796576214
KEQJFKZC,10007882,CS,2008-03-01T11:25,2008-03-01T13:15,BOD,1796576214
KEQJFKZC,10002843,CS,2008-03-01T15:25,2008-03-01T17:40,AMS,1796576214
PAQBSFAQ,10002810,ST,2008-03-01T06:20,2008-03-01T08:35,BOD,1796576214
PAQBSFAQ,10002811,ST,2008-03-01T09:20,2008-03-01T10:35,MAD,1796576214
PAQBSFAQ,10007882,ST,2008-03-01T11:25,2008-03-01T13:15,BOD,1796576214
PAQBSFAQ,10002843,ST,2008-03-01T15:25,2008-03-01T17:40,AMS,1796576214
ADCCPNLM,10002810,ST,2008-03-01T06:20,2008-03-01T08:35,BOD,1796576214
ADCCPNLM,10002811,ST,2008-03-01T09:20,2008-03-01T10:35,MAD,1796576214
ADCCPNLM,10007882,ST,2008-03-01T11:25,2008-03-01T13:15,BOD,1796576214
ADCCPNLM,10002843,ST,2008-03-01T15:25,2008-03-01T17:40,AMS,1796576214
CRIYDWAR,10005460,CP,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
CRIYDWAR,1000999,CP,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
CRIYDWAR,10001722,CP,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
BNJDAJMQ,10005460,FO,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
BNJDAJMQ,1000999,FO,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
BNJDAJMQ,10001722,FO,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
RGDMAWUM,10005460,CSD,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
RGDMAWUM,1000999,CSD,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
RGDMAWUM,10001722,CSD,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
ZXWIIQHD,10005460,CSD,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
ZXWIIQHD,1000999,CSD,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
ZXWIIQHD,10001722,CSD,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
JJOUYVGZ,10005460,ST,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
JJOUYVGZ,1000999,ST,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
JJOUYVGZ,10001722,ST,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
YWLZDFWD,10005460,ST,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
YWLZDFWD,1000999,ST,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
YWLZDFWD,10001722,ST,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
XEQZHOFJ,10005460,ST,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
XEQZHOFJ,1000999,ST,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
XEQZHOFJ,10001722,ST,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
IBVRMBUB,10005460,ST,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
IBVRMBUB,1000999,ST,2008-03-01T09:40,2008-03-01T11:00,FRA,12549208
IBVRMBUB,10001722,ST,2008-03-01T12:00,2008-03-01T13:55,CDG,12549208
FPSSUATM,10005460,ST,2008-03-01T06:25,2008-03-01T09:00,LYS,12549208
